АВС/ DEF;От;До;Емкость;Оператор;Регион
347;2586000;2586999;1000;Связьнефть;Уфа |Республика Башкортостан
347;2587000;2587249;250;Саха-Белком;Уфа |Республика Башкортостан
347;2587450;2587649;200;БАШРТКОММ;Уфа |Республика Башкортостан
347;2587650;2587999;350;Мобилон Телекоммуникации;Уфа |Республика Башкортостан
347;2590000;2615999;26000;Башинформсвязь;Уфа |Республика Башкортостан
347;2616000;2617999;2000;Башнефть-Информ;Уфа |Республика Башкортостан
347;2618000;2619999;2000;Башинформсвязь;Уфа |Республика Башкортостан
347;2620000;2620999;1000;Башнефть-Информ;Уфа |Республика Башкортостан
347;2621000;2622999;2000;Башнефть-Информ;Уфимский |Республика Башкортостан
347;2623000;2623899;900;Башнефть-Информ;Уфа |Республика Башкортостан
347;2623900;2623999;100;Башнефть-Информ;Уфимский |Республика Башкортостан
347;2624000;2624599;600;Башнефть-Информ;Уфа |Республика Башкортостан
347;2624600;2624699;100;Башнефть-Информ;Уфимский |Республика Башкортостан
347;2624700;2624799;100;Башнефть-Информ;Уфа |Республика Башкортостан
347;2624800;2624899;100;Башнефть-Информ;Уфимский |Республика Башкортостан
347;2624900;2624999;100;Башнефть-Информ;Уфа |Республика Башкортостан
347;2625000;2629999;5000;МегаФон;Уфа |Республика Башкортостан
347;2630000;2640711;10712;Башинформсвязь;Уфа |Республика Башкортостан
347;2640712;2640712;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640713;2640713;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2640714;2640714;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640715;2640736;22;Башинформсвязь;Уфа |Республика Башкортостан
347;2640737;2640737;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640738;2640740;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2640741;2640741;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640742;2640753;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2640754;2640754;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640755;2640757;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2640758;2640758;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640759;2640761;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2640762;2640762;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640763;2640767;5;Башинформсвязь;Уфа |Республика Башкортостан
347;2640768;2640768;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640769;2640775;7;Башинформсвязь;Уфа |Республика Башкортостан
347;2640776;2640776;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640777;2640792;16;Башинформсвязь;Уфа |Республика Башкортостан
347;2640793;2640794;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640795;2640797;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2640798;2640799;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640800;2640802;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2640803;2640803;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640804;2640815;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2640816;2640816;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640817;2640817;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2640818;2640818;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640819;2640819;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2640820;2640820;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640821;2640823;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2640824;2640824;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640825;2640825;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2640826;2640827;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640828;2640831;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2640832;2640832;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640833;2640833;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2640834;2640834;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640835;2640835;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2640836;2640836;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640837;2640877;41;Башинформсвязь;Уфа |Республика Башкортостан
347;2640878;2640879;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640880;2640883;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2640884;2640884;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2640885;2640999;115;Башинформсвязь;Уфа |Республика Башкортостан
347;2641000;2641000;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641001;2641001;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641002;2641002;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641003;2641014;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2641015;2641015;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641016;2641017;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641018;2641019;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641020;2641020;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641021;2641021;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641022;2641023;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641024;2641024;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641025;2641027;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2641028;2641028;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641029;2641031;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2641032;2641032;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641033;2641033;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641034;2641034;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641035;2641041;7;Башинформсвязь;Уфа |Республика Башкортостан
347;2641042;2641042;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641043;2641054;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2641055;2641055;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641056;2641059;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2641060;2641060;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641061;2641069;9;Башинформсвязь;Уфа |Республика Башкортостан
347;2641070;2641070;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641071;2641084;14;Башинформсвязь;Уфа |Республика Башкортостан
347;2641085;2641085;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641086;2641089;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2641090;2641090;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641091;2641097;7;Башинформсвязь;Уфа |Республика Башкортостан
347;2641098;2641099;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641100;2641514;415;Башинформсвязь;Уфа |Республика Башкортостан
347;2641515;2641515;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641516;2641516;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641517;2641519;3;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641520;2641530;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641531;2641535;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641536;2641546;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641547;2641551;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641552;2641562;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641563;2641567;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641568;2641578;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641579;2641583;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641584;2641594;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641595;2641598;4;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641599;2641610;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2641611;2641615;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641616;2641626;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641627;2641631;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641632;2641642;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641643;2641644;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641645;2641706;62;Башинформсвязь;Уфа |Республика Башкортостан
347;2641707;2641711;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641712;2641722;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641723;2641727;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641728;2641738;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641739;2641743;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641744;2641754;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641755;2641759;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641760;2641770;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641771;2641775;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641776;2641786;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2641787;2641791;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641792;2641801;10;Башинформсвязь;Уфа |Республика Башкортостан
347;2641802;2641807;6;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641808;2641809;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641810;2641810;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641811;2641811;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641812;2641812;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641813;2641813;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641814;2641814;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641815;2641818;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2641819;2641823;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641824;2641825;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641826;2641826;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641827;2641827;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641828;2641828;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641829;2641829;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641830;2641830;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641831;2641834;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2641835;2641840;6;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641841;2641841;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641842;2641842;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641843;2641843;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641844;2641844;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641845;2641845;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641846;2641846;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641847;2641847;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641848;2641848;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641849;2641849;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641850;2641856;7;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641857;2641857;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641858;2641858;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641859;2641859;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641860;2641860;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641861;2641861;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641862;2641862;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641863;2641866;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2641867;2641871;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641872;2641879;8;Башинформсвязь;Уфа |Республика Башкортостан
347;2641880;2641880;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641881;2641882;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641883;2641887;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641888;2641890;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2641891;2641891;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641892;2641894;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2641895;2641895;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641896;2641898;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2641899;2641899;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641900;2641901;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641902;2641902;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641903;2641935;33;Башинформсвязь;Уфа |Республика Башкортостан
347;2641936;2641936;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641937;2641951;15;Башинформсвязь;Уфа |Республика Башкортостан
347;2641952;2641952;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641953;2641956;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2641957;2641958;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641959;2641967;9;Башинформсвязь;Уфа |Республика Башкортостан
347;2641968;2641968;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641969;2641969;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641970;2641970;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641971;2641971;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641972;2641972;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641973;2641973;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641974;2641974;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641975;2641975;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641976;2641976;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641977;2641977;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641978;2641978;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641979;2641983;5;Башинформсвязь;Уфа |Республика Башкортостан
347;2641984;2641984;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641985;2641985;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641986;2641986;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641987;2641987;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641988;2641988;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641989;2641989;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641990;2641990;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641991;2641991;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641992;2641992;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641993;2641993;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2641994;2641994;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641995;2641996;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2641997;2641998;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2641999;2642526;528;Башинформсвязь;Уфа |Республика Башкортостан
347;2642527;2642527;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642528;2642530;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2642531;2642531;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642532;2642542;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2642543;2642543;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642544;2642546;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2642547;2642547;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642548;2642548;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2642549;2642549;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642550;2642555;6;Башинформсвязь;Уфа |Республика Башкортостан
347;2642556;2642556;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642557;2642571;15;Башинформсвязь;Уфа |Республика Башкортостан
347;2642572;2642572;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642573;2642587;15;Башинформсвязь;Уфа |Республика Башкортостан
347;2642588;2642588;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642589;2642598;10;Башинформсвязь;Уфа |Республика Башкортостан
347;2642599;2642600;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642601;2642612;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2642613;2642615;3;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642616;2642617;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2642618;2642618;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642619;2642621;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2642622;2642622;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642623;2642623;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2642624;2642624;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2642625;2646599;3975;Башинформсвязь;Уфа |Республика Башкортостан
347;2646600;2646601;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646602;2646604;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2646605;2646605;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646606;2646611;6;Башинформсвязь;Уфа |Республика Башкортостан
347;2646612;2646612;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646613;2646616;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2646617;2646617;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646618;2646619;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2646620;2646620;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646621;2646630;10;Башинформсвязь;Уфа |Республика Башкортостан
347;2646631;2646631;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646632;2646632;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2646633;2646633;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646634;2646636;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2646637;2646638;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646639;2646640;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2646641;2646642;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646643;2646668;26;Башинформсвязь;Уфа |Республика Башкортостан
347;2646669;2646669;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646670;2646677;8;Башинформсвязь;Уфа |Республика Башкортостан
347;2646678;2646678;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646679;2646679;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2646680;2646680;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646681;2646688;8;Башинформсвязь;Уфа |Республика Башкортостан
347;2646689;2646689;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646690;2646698;9;Башинформсвязь;Уфа |Республика Башкортостан
347;2646699;2646699;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646700;2646726;27;Башинформсвязь;Уфа |Республика Башкортостан
347;2646727;2646728;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646729;2646744;16;Башинформсвязь;Уфа |Республика Башкортостан
347;2646745;2646745;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646746;2646747;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2646748;2646750;3;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646751;2646761;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2646762;2646762;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646763;2646766;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2646767;2646767;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646768;2646786;19;Башинформсвязь;Уфа |Республика Башкортостан
347;2646787;2646787;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646788;2646794;7;Башинформсвязь;Уфа |Республика Башкортостан
347;2646795;2646795;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646796;2646798;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2646799;2646799;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646800;2646801;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2646802;2646802;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646803;2646817;15;Башинформсвязь;Уфа |Республика Башкортостан
347;2646818;2646831;14;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2646832;2649326;2495;Башинформсвязь;Уфа |Республика Башкортостан
347;2649327;2649327;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649328;2649328;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2649329;2649329;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649330;2649337;8;Башинформсвязь;Уфа |Республика Башкортостан
347;2649338;2649338;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649339;2649362;24;Башинформсвязь;Уфа |Республика Башкортостан
347;2649363;2649363;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649364;2649375;12;Башинформсвязь;Уфа |Республика Башкортостан
347;2649376;2649376;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649377;2649391;15;Башинформсвязь;Уфа |Республика Башкортостан
347;2649392;2649395;4;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649396;2649398;3;Башинформсвязь;Уфа |Республика Башкортостан
347;2649399;2649399;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649400;2649408;9;Башинформсвязь;Уфа |Республика Башкортостан
347;2649409;2649411;3;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649412;2649422;11;Башинформсвязь;Уфа |Республика Башкортостан
347;2649423;2649427;5;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649428;2649437;10;Башинформсвязь;Уфа |Республика Башкортостан
347;2649438;2649438;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649439;2649439;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2649440;2649443;4;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649444;2649445;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2649446;2649446;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649447;2649487;41;Башинформсвязь;Уфа |Республика Башкортостан
347;2649488;2649491;4;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649492;2649498;7;Башинформсвязь;Уфа |Республика Башкортостан
347;2649499;2649500;2;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649501;2649515;15;Башинформсвязь;Уфа |Республика Башкортостан
347;2649516;2649516;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649517;2649517;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2649518;2649523;6;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649524;2649529;6;Башинформсвязь;Уфа |Республика Башкортостан
347;2649530;2649530;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649531;2649534;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2649535;2649540;6;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649541;2649549;9;Башинформсвязь;Уфа |Республика Башкортостан
347;2649550;2649555;6;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649556;2649559;4;Башинформсвязь;Уфа |Республика Башкортостан
347;2649560;2649560;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649561;2649566;6;Башинформсвязь;Уфа |Республика Башкортостан
347;2649567;2649567;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649568;2649568;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2649569;2649571;3;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649572;2649573;2;Башинформсвязь;Уфа |Республика Башкортостан
347;2649574;2649574;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649575;2649575;1;Башинформсвязь;Уфа |Республика Башкортостан
347;2649576;2649576;1;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2649577;2659999;10423;Башинформсвязь;Уфа |Республика Башкортостан
347;2660000;2669999;10000;МегаФон;Уфа |Республика Башкортостан
347;2670000;2679999;10000;Башинформсвязь;Уфа |Республика Башкортостан
347;2690000;2694999;5000;Башкирские распределительные электрические сети;Уфа |Республика Башкортостан
347;2695000;2695999;1000;Башинформсвязь;Уфа |Республика Башкортостан
347;2696100;2696599;500;Башнефть-Информ;Уфа |Республика Башкортостан
347;2696600;2696899;300;Газпром телеком;Уфа |Республика Башкортостан
347;2696900;2696999;100;Гамма Телеком;Уфа |Республика Башкортостан
347;2697000;2697799;800;Башнефть-Информ;Уфа |Республика Башкортостан
347;2697800;2697999;200;Газпром телеком;Уфа |Республика Башкортостан
347;2698000;2698699;700;Башнефть-Информ;Уфа |Республика Башкортостан
347;2698700;2698999;300;Мобилон Телекоммуникации;Уфа |Республика Башкортостан
347;2699000;2791499;92500;Башинформсвязь;Уфа |Республика Башкортостан
347;2791500;2791999;500;"Международный аэропорт ""Уфа";Уфа |Республика Башкортостан
347;2792000;2792999;1000;Связь объектов транспорта и добычи нефти;Уфа |Республика Башкортостан
347;2793000;2794999;2000;Башинформсвязь;Уфа |Республика Башкортостан
347;2795000;2795199;200;ЛУКОЙЛ-ИНФОРМ;Уфа |Республика Башкортостан
347;2795200;2795999;800;Башинформсвязь;Уфа |Республика Башкортостан
347;2796000;2796299;300;"Торгово-деловой комплекс ""Гостиный двор";Уфа |Республика Башкортостан
347;2796300;2796999;700;Башинформсвязь;Уфа |Республика Башкортостан
347;2797000;2797999;1000;Башкирские распределительные электрические сети;Уфа |Республика Башкортостан
347;2798000;2798999;1000;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2799000;2799099;100;Башинформсвязь;Уфа |Республика Башкортостан
347;2799100;2799129;30;"Информ.коммун.ц.""Экспресс";Уфа |Республика Башкортостан
347;2799130;2799199;70;Башинформсвязь;Уфа |Республика Башкортостан
347;2799200;2799203;4;Уфанет;Уфа |Республика Башкортостан
347;2799204;2799398;195;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2799399;2799399;1;Уфанет;Уфа |Республика Башкортостан
347;2799400;2799679;280;Башинформсвязь;Уфа |Республика Башкортостан
347;2799680;2799989;310;Вымпел-Коммуникации;Уфа |Республика Башкортостан
347;2799990;2849999;50010;Башинформсвязь;Уфа |Республика Башкортостан
347;2850000;2859999;10000;Уфанет;Уфа |Республика Башкортостан
347;2880000;2889999;10000;Гамма Телеком;Уфа |Республика Башкортостан
347;2890000;2899999;10000;Башинформсвязь;Уфа |Республика Башкортостан
347;2900000;2900110;111;Мобильные ТелеСистемы;Уфа |Республика Башкортостан
347;2900111;2900112;2;Уфанет;Уфа |Республика Башкортостан
347;2900113;2900220;108;Мобильные ТелеСистемы;Уфа |Республика Башкортостан
347;2900221;2900222;2;Уфанет;Уфа |Республика Башкортостан
347;2900223;2900399;177;Мобильные ТелеСистемы;Уфа |Республика Башкортостан
347;2900400;2900499;100;Уфанет;Уфа |Республика Башкортостан
